"profesorCorreo","estudianteCorreo","asignaturaNombre","cursoNombre","trimestre","tareaNombre","valor"
"lucia-medina-torres@profesor.juego-02","daniel-castro-cruz6@alumno.juego-02","Lengua","2ESO-4","2","Evaluacion T2","7.96"
"lucia-medina-torres@profesor.juego-02","daniel-castro-cruz6@alumno.juego-02","Lengua","2ESO-4","3","Evaluacion T3","10.00"
"miguel-munoz-medina@profesor.juego-02","daniel-castro-cruz6@alumno.juego-02","Ingles","2ESO-4","1","Evaluacion T1","7.04"
"miguel-munoz-medina@profesor.juego-02","daniel-castro-cruz6@alumno.juego-02","Ingles","2ESO-4","2","Evaluacion T2","8.33"
"miguel-munoz-medina@profesor.juego-02","daniel-castro-cruz6@alumno.juego-02","Ingles","2ESO-4","3","Evaluacion T3","10.00"
"rosa-lopez-martinez@profesor.juego-02","daniel-castro-cruz6@alumno.juego-02","Fisica","2ESO-4","1","Evaluacion T1","10.00"
"rosa-lopez-martinez@profesor.juego-02","daniel-castro-cruz6@alumno.juego-02","Fisica","2ESO-4","2","Evaluacion T2","6.79"
"rosa-lopez-martinez@profesor.juego-02","daniel-castro-cruz6@alumno.juego-02","Fisica","2ESO-4","3","Evaluacion T3","9.02"
"carlos-diaz-jimenez@profesor.juego-02","daniel-castro-cruz6@alumno.juego-02","Historia","2ESO-4","1","Evaluacion T1","4.21"
"carlos-diaz-jimenez@profesor.juego-02","daniel-castro-cruz6@alumno.juego-02","Historia","2ESO-4","2","Evaluacion T2","3.08"
"carlos-diaz-jimenez@profesor.juego-02","daniel-castro-cruz6@alumno.juego-02","Historia","2ESO-4","3","Evaluacion T3","3.96"
"marta-navarro-serrano@profesor.juego-02","daniel-castro-cruz6@alumno.juego-02","Tecnologia","2ESO-4","1","Evaluacion T1","8.61"
"marta-navarro-serrano@profesor.juego-02","daniel-castro-cruz6@alumno.juego-02","Tecnologia","2ESO-4","2","Evaluacion T2","8.05"
"marta-navarro-serrano@profesor.juego-02","daniel-castro-cruz6@alumno.juego-02","Tecnologia","2ESO-4","3","Evaluacion T3","6.55"
"alvaro-suarez-garcia@profesor.juego-02","paula-ortega-navarro6@alumno.juego-02","Matematicas","3ESO-1","1","Evaluacion T1","6.03"
"alvaro-suarez-garcia@profesor.juego-02","paula-ortega-navarro6@alumno.juego-02","Matematicas","3ESO-1","2","Evaluacion T2","9.66"
"alvaro-suarez-garcia@profesor.juego-02","paula-ortega-navarro6@alumno.juego-02","Matematicas","3ESO-1","3","Evaluacion T3","7.84"
"beatriz-cabrera-gutierrez@profesor.juego-02","paula-ortega-navarro6@alumno.juego-02","Lengua","3ESO-1","1","Evaluacion T1","7.64"
"beatriz-cabrera-gutierrez@profesor.juego-02","paula-ortega-navarro6@alumno.juego-02","Lengua","3ESO-1","2","Evaluacion T2","7.12"
"beatriz-cabrera-gutierrez@profesor.juego-02","paula-ortega-navarro6@alumno.juego-02","Lengua","3ESO-1","3","Evaluacion T3","6.83"
"alejandro-delgado-herrera@profesor.juego-02","paula-ortega-navarro6@alumno.juego-02","Ingles","3ESO-1","1","Evaluacion T1","6.15"
"alejandro-delgado-herrera@profesor.juego-02","paula-ortega-navarro6@alumno.juego-02","Ingles","3ESO-1","2","Evaluacion T2","3.48"
"alejandro-delgado-herrera@profesor.juego-02","paula-ortega-navarro6@alumno.juego-02","Ingles","3ESO-1","3","Evaluacion T3","9.66"
"nuria-perez-cruz@profesor.juego-02","paula-ortega-navarro6@alumno.juego-02","Fisica","3ESO-1","1","Evaluacion T1","9.62"
"nuria-perez-cruz@profesor.juego-02","paula-ortega-navarro6@alumno.juego-02","Fisica","3ESO-1","2","Evaluacion T2","5.34"
"nuria-perez-cruz@profesor.juego-02","paula-ortega-navarro6@alumno.juego-02","Fisica","3ESO-1","3","Evaluacion T3","10.00"
"roberto-alonso-alvarez@profesor.juego-02","paula-ortega-navarro6@alumno.juego-02","Historia","3ESO-1","1","Evaluacion T1","10.00"
"roberto-alonso-alvarez@profesor.juego-02","paula-ortega-navarro6@alumno.juego-02","Historia","3ESO-1","2","Evaluacion T2","8.61"
"roberto-alonso-alvarez@profesor.juego-02","paula-ortega-navarro6@alumno.juego-02","Historia","3ESO-1","3","Evaluacion T3","4.53"
"sandra-moreno-vargas@profesor.juego-02","paula-ortega-navarro6@alumno.juego-02","Tecnologia","3ESO-1","1","Evaluacion T1","7.88"
"sandra-moreno-vargas@profesor.juego-02","paula-ortega-navarro6@alumno.juego-02","Tecnologia","3ESO-1","2","Evaluacion T2","9.62"
"sandra-moreno-vargas@profesor.juego-02","paula-ortega-navarro6@alumno.juego-02","Tecnologia","3ESO-1","3","Evaluacion T3","6.23"
"pablo-vargas-mora@profesor.juego-02","adrian-perez-ortega6@alumno.juego-02","Matematicas","3ESO-2","1","Evaluacion T1","5.66"
"pablo-vargas-mora@profesor.juego-02","adrian-perez-ortega6@alumno.juego-02","Matematicas","3ESO-2","2","Evaluacion T2","4.25"
"pablo-vargas-mora@profesor.juego-02","adrian-perez-ortega6@alumno.juego-02","Matematicas","3ESO-2","3","Evaluacion T3","6.03"
"cristina-fuentes-alonso@profesor.juego-02","adrian-perez-ortega6@alumno.juego-02","Lengua","3ESO-2","1","Evaluacion T1","6.79"
"cristina-fuentes-alonso@profesor.juego-02","adrian-perez-ortega6@alumno.juego-02","Lengua","3ESO-2","2","Evaluacion T2","3.88"
"cristina-fuentes-alonso@profesor.juego-02","adrian-perez-ortega6@alumno.juego-02","Lengua","3ESO-2","3","Evaluacion T3","4.65"
"fernando-cruz-ramos@profesor.juego-02","adrian-perez-ortega6@alumno.juego-02","Ingles","3ESO-2","1","Evaluacion T1","5.34"
"fernando-cruz-ramos@profesor.juego-02","adrian-perez-ortega6@alumno.juego-02","Ingles","3ESO-2","2","Evaluacion T2","7.28"
"fernando-cruz-ramos@profesor.juego-02","adrian-perez-ortega6@alumno.juego-02","Ingles","3ESO-2","3","Evaluacion T3","10.00"
"patricia-rodriguez-delgado@profesor.juego-02","adrian-perez-ortega6@alumno.juego-02","Fisica","3ESO-2","1","Evaluacion T1","9.62"
"patricia-rodriguez-delgado@profesor.juego-02","adrian-perez-ortega6@alumno.juego-02","Fisica","3ESO-2","2","Evaluacion T2","3.96"
"patricia-rodriguez-delgado@profesor.juego-02","adrian-perez-ortega6@alumno.juego-02","Fisica","3ESO-2","3","Evaluacion T3","9.82"
"andres-gutierrez-romero@profesor.juego-02","adrian-perez-ortega6@alumno.juego-02","Historia","3ESO-2","1","Evaluacion T1","6.39"
"andres-gutierrez-romero@profesor.juego-02","adrian-perez-ortega6@alumno.juego-02","Historia","3ESO-2","2","Evaluacion T2","3.00"
"andres-gutierrez-romero@profesor.juego-02","adrian-perez-ortega6@alumno.juego-02","Historia","3ESO-2","3","Evaluacion T3","3.28"
"pilar-molina-suarez@profesor.juego-02","adrian-perez-ortega6@alumno.juego-02","Tecnologia","3ESO-2","1","Evaluacion T1","8.57"
"pilar-molina-suarez@profesor.juego-02","adrian-perez-ortega6@alumno.juego-02","Tecnologia","3ESO-2","2","Evaluacion T2","5.14"
"pilar-molina-suarez@profesor.juego-02","adrian-perez-ortega6@alumno.juego-02","Tecnologia","3ESO-2","3","Evaluacion T3","9.78"
"antonio-serrano-reyes@profesor.juego-02","lucia-torres-romero6@alumno.juego-02","Matematicas","3ESO-3","1","Evaluacion T1","10.00"
"antonio-serrano-reyes@profesor.juego-02","lucia-torres-romero6@alumno.juego-02","Matematicas","3ESO-3","2","Evaluacion T2","4.13"
"antonio-serrano-reyes@profesor.juego-02","lucia-torres-romero6@alumno.juego-02","Matematicas","3ESO-3","3","Evaluacion T3","3.60"
"maria-vazquez-diaz@profesor.juego-02","lucia-torres-romero6@alumno.juego-02","Lengua","3ESO-3","1","Evaluacion T1","7.56"
"maria-vazquez-diaz@profesor.juego-02","lucia-torres-romero6@alumno.juego-02","Lengua","3ESO-3","2","Evaluacion T2","3.52"
"maria-vazquez-diaz@profesor.juego-02","lucia-torres-romero6@alumno.juego-02","Lengua","3ESO-3","3","Evaluacion T3","7.88"
"jose-martinez-castro@profesor.juego-02","lucia-torres-romero6@alumno.juego-02","Ingles","3ESO-3","1","Evaluacion T1","7.04"
"jose-martinez-castro@profesor.juego-02","lucia-torres-romero6@alumno.juego-02","Ingles","3ESO-3","2","Evaluacion T2","7.44"
"jose-martinez-castro@profesor.juego-02","lucia-torres-romero6@alumno.juego-02","Ingles","3ESO-3","3","Evaluacion T3","8.89"
"carmen-fernandez-munoz@profesor.juego-02","lucia-torres-romero6@alumno.juego-02","Fisica","3ESO-3","1","Evaluacion T1","8.93"
"carmen-fernandez-munoz@profesor.juego-02","lucia-torres-romero6@alumno.juego-02","Fisica","3ESO-3","2","Evaluacion T2","9.62"
"carmen-fernandez-munoz@profesor.juego-02","lucia-torres-romero6@alumno.juego-02","Fisica","3ESO-3","3","Evaluacion T3","4.77"
"manuel-torres-fernandez@profesor.juego-02","lucia-torres-romero6@alumno.juego-02","Historia","3ESO-3","1","Evaluacion T1","8.17"
"manuel-torres-fernandez@profesor.juego-02","lucia-torres-romero6@alumno.juego-02","Historia","3ESO-3","2","Evaluacion T2","8.49"
"manuel-torres-fernandez@profesor.juego-02","lucia-torres-romero6@alumno.juego-02","Historia","3ESO-3","3","Evaluacion T3","9.50"
"ana-castro-blanco@profesor.juego-02","lucia-torres-romero6@alumno.juego-02","Tecnologia","3ESO-3","1","Evaluacion T1","3.08"
"ana-castro-blanco@profesor.juego-02","lucia-torres-romero6@alumno.juego-02","Tecnologia","3ESO-3","2","Evaluacion T2","7.48"
"ana-castro-blanco@profesor.juego-02","lucia-torres-romero6@alumno.juego-02","Tecnologia","3ESO-3","3","Evaluacion T3","3.40"
"francisco-santos-vazquez@profesor.juego-02","hugo-herrera-serrano6@alumno.juego-02","Matematicas","3ESO-4","1","Evaluacion T1","3.60"
"francisco-santos-vazquez@profesor.juego-02","hugo-herrera-serrano6@alumno.juego-02","Matematicas","3ESO-4","2","Evaluacion T2","5.26"
"francisco-santos-vazquez@profesor.juego-02","hugo-herrera-serrano6@alumno.juego-02","Matematicas","3ESO-4","3","Evaluacion T3","7.92"
"laura-reyes-gomez@profesor.juego-02","hugo-herrera-serrano6@alumno.juego-02","Lengua","3ESO-4","1","Evaluacion T1","6.39"
"laura-reyes-gomez@profesor.juego-02","hugo-herrera-serrano6@alumno.juego-02","Lengua","3ESO-4","2","Evaluacion T2","6.55"
"laura-reyes-gomez@profesor.juego-02","hugo-herrera-serrano6@alumno.juego-02","Lengua","3ESO-4","3","Evaluacion T3","5.14"
"david-sanchez-molina@profesor.juego-02","hugo-herrera-serrano6@alumno.juego-02","Ingles","3ESO-4","1","Evaluacion T1","3.32"
"david-sanchez-molina@profesor.juego-02","hugo-herrera-serrano6@alumno.juego-02","Ingles","3ESO-4","2","Evaluacion T2","4.29"
"david-sanchez-molina@profesor.juego-02","hugo-herrera-serrano6@alumno.juego-02","Ingles","3ESO-4","3","Evaluacion T3","3.56"
"elena-romero-ortega@profesor.juego-02","hugo-herrera-serrano6@alumno.juego-02","Fisica","3ESO-4","1","Evaluacion T1","5.58"
"elena-romero-ortega@profesor.juego-02","hugo-herrera-serrano6@alumno.juego-02","Fisica","3ESO-4","2","Evaluacion T2","3.48"
"elena-romero-ortega@profesor.juego-02","hugo-herrera-serrano6@alumno.juego-02","Fisica","3ESO-4","3","Evaluacion T3","5.18"
"pedro-dominguez-rodriguez@profesor.juego-02","hugo-herrera-serrano6@alumno.juego-02","Historia","3ESO-4","1","Evaluacion T1","4.53"
"pedro-dominguez-rodriguez@profesor.juego-02","hugo-herrera-serrano6@alumno.juego-02","Historia","3ESO-4","2","Evaluacion T2","7.56"
"pedro-dominguez-rodriguez@profesor.juego-02","hugo-herrera-serrano6@alumno.juego-02","Historia","3ESO-4","3","Evaluacion T3","5.70"
"isabel-ramos-ruiz@profesor.juego-02","hugo-herrera-serrano6@alumno.juego-02","Tecnologia","3ESO-4","1","Evaluacion T1","6.59"
"isabel-ramos-ruiz@profesor.juego-02","hugo-herrera-serrano6@alumno.juego-02","Tecnologia","3ESO-4","2","Evaluacion T2","5.02"
"isabel-ramos-ruiz@profesor.juego-02","hugo-herrera-serrano6@alumno.juego-02","Tecnologia","3ESO-4","3","Evaluacion T3","9.66"
"javier-flores-fuentes@profesor.juego-02","mia-delgado-perez6@alumno.juego-02","Matematicas","4ESO-1","1","Evaluacion T1","6.19"
"javier-flores-fuentes@profesor.juego-02","mia-delgado-perez6@alumno.juego-02","Matematicas","4ESO-1","2","Evaluacion T2","6.87"
"javier-flores-fuentes@profesor.juego-02","mia-delgado-perez6@alumno.juego-02","Matematicas","4ESO-1","3","Evaluacion T3","9.34"
"lucia-mora-gonzalez@profesor.juego-02","mia-delgado-perez6@alumno.juego-02","Lengua","4ESO-1","1","Evaluacion T1","3.04"
"lucia-mora-gonzalez@profesor.juego-02","mia-delgado-perez6@alumno.juego-02","Lengua","4ESO-1","2","Evaluacion T2","3.52"
"lucia-mora-gonzalez@profesor.juego-02","mia-delgado-perez6@alumno.juego-02","Lengua","4ESO-1","3","Evaluacion T3","9.62"
"miguel-gonzalez-moreno@profesor.juego-02","mia-delgado-perez6@alumno.juego-02","Ingles","4ESO-1","1","Evaluacion T1","10.00"
"miguel-gonzalez-moreno@profesor.juego-02","mia-delgado-perez6@alumno.juego-02","Ingles","4ESO-1","2","Evaluacion T2","3.28"
"miguel-gonzalez-moreno@profesor.juego-02","mia-delgado-perez6@alumno.juego-02","Ingles","4ESO-1","3","Evaluacion T3","5.46"
"rosa-alvarez-flores@profesor.juego-02","mia-delgado-perez6@alumno.juego-02","Fisica","4ESO-1","1","Evaluacion T1","10.00"
"rosa-alvarez-flores@profesor.juego-02","mia-delgado-perez6@alumno.juego-02","Fisica","4ESO-1","2","Evaluacion T2","7.08"
"rosa-alvarez-flores@profesor.juego-02","mia-delgado-perez6@alumno.juego-02","Fisica","4ESO-1","3","Evaluacion T3","6.55"
"carlos-ruiz-perez@profesor.juego-02","mia-delgado-perez6@alumno.juego-02","Historia","4ESO-1","1","Evaluacion T1","8.89"
"carlos-ruiz-perez@profesor.juego-02","mia-delgado-perez6@alumno.juego-02","Historia","4ESO-1","2","Evaluacion T2","5.02"
"carlos-ruiz-perez@profesor.juego-02","mia-delgado-perez6@alumno.juego-02","Historia","4ESO-1","3","Evaluacion T3","4.53"
"marta-herrera-dominguez@profesor.juego-02","mia-delgado-perez6@alumno.juego-02","Tecnologia","4ESO-1","1","Evaluacion T1","4.21"
"marta-herrera-dominguez@profesor.juego-02","mia-delgado-perez6@alumno.juego-02","Tecnologia","4ESO-1","2","Evaluacion T2","4.21"
"marta-herrera-dominguez@profesor.juego-02","mia-delgado-perez6@alumno.juego-02","Tecnologia","4ESO-1","3","Evaluacion T3","4.61"
"alvaro-ortega-cabrera@profesor.juego-02","marcos-fernandez-blanco6@alumno.juego-02","Matematicas","4ESO-2","1","Evaluacion T1","4.17"
"alvaro-ortega-cabrera@profesor.juego-02","marcos-fernandez-blanco6@alumno.juego-02","Matematicas","4ESO-2","2","Evaluacion T2","3.64"
"alvaro-ortega-cabrera@profesor.juego-02","marcos-fernandez-blanco6@alumno.juego-02","Matematicas","4ESO-2","3","Evaluacion T3","5.74"
"beatriz-garcia-sanchez@profesor.juego-02","marcos-fernandez-blanco6@alumno.juego-02","Lengua","4ESO-2","1","Evaluacion T1","6.27"
"beatriz-garcia-sanchez@profesor.juego-02","marcos-fernandez-blanco6@alumno.juego-02","Lengua","4ESO-2","2","Evaluacion T2","9.62"
"beatriz-garcia-sanchez@profesor.juego-02","marcos-fernandez-blanco6@alumno.juego-02","Lengua","4ESO-2","3","Evaluacion T3","8.65"
"alejandro-gomez-navarro@profesor.juego-02","marcos-fernandez-blanco6@alumno.juego-02","Ingles","4ESO-2","1","Evaluacion T1","8.09"
"alejandro-gomez-navarro@profesor.juego-02","marcos-fernandez-blanco6@alumno.juego-02","Ingles","4ESO-2","2","Evaluacion T2","6.35"
"alejandro-gomez-navarro@profesor.juego-02","marcos-fernandez-blanco6@alumno.juego-02","Ingles","4ESO-2","3","Evaluacion T3","9.38"
"nuria-jimenez-santos@profesor.juego-02","marcos-fernandez-blanco6@alumno.juego-02","Fisica","4ESO-2","1","Evaluacion T1","4.41"
"nuria-jimenez-santos@profesor.juego-02","marcos-fernandez-blanco6@alumno.juego-02","Fisica","4ESO-2","2","Evaluacion T2","10.00"
"nuria-jimenez-santos@profesor.juego-02","marcos-fernandez-blanco6@alumno.juego-02","Fisica","4ESO-2","3","Evaluacion T3","6.59"
"roberto-blanco-lopez@profesor.juego-02","marcos-fernandez-blanco6@alumno.juego-02","Historia","4ESO-2","1","Evaluacion T1","6.39"
"roberto-blanco-lopez@profesor.juego-02","marcos-fernandez-blanco6@alumno.juego-02","Historia","4ESO-2","2","Evaluacion T2","7.92"
"roberto-blanco-lopez@profesor.juego-02","marcos-fernandez-blanco6@alumno.juego-02","Historia","4ESO-2","3","Evaluacion T3","10.00"
"sandra-medina-torres@profesor.juego-02","marcos-fernandez-blanco6@alumno.juego-02","Tecnologia","4ESO-2","1","Evaluacion T1","3.04"
"sandra-medina-torres@profesor.juego-02","marcos-fernandez-blanco6@alumno.juego-02","Tecnologia","4ESO-2","2","Evaluacion T2","5.46"
"sandra-medina-torres@profesor.juego-02","marcos-fernandez-blanco6@alumno.juego-02","Tecnologia","4ESO-2","3","Evaluacion T3","7.52"
"pablo-munoz-medina@profesor.juego-02","valeria-ruiz-mora6@alumno.juego-02","Matematicas","4ESO-3","1","Evaluacion T1","4.33"
"pablo-munoz-medina@profesor.juego-02","valeria-ruiz-mora6@alumno.juego-02","Matematicas","4ESO-3","2","Evaluacion T2","8.57"
"pablo-munoz-medina@profesor.juego-02","valeria-ruiz-mora6@alumno.juego-02","Matematicas","4ESO-3","3","Evaluacion T3","5.82"
"cristina-lopez-martinez@profesor.juego-02","valeria-ruiz-mora6@alumno.juego-02","Lengua","4ESO-3","1","Evaluacion T1","9.54"
"cristina-lopez-martinez@profesor.juego-02","valeria-ruiz-mora6@alumno.juego-02","Lengua","4ESO-3","2","Evaluacion T2","9.98"
"cristina-lopez-martinez@profesor.juego-02","valeria-ruiz-mora6@alumno.juego-02","Lengua","4ESO-3","3","Evaluacion T3","3.00"
"fernando-diaz-jimenez@profesor.juego-02","valeria-ruiz-mora6@alumno.juego-02","Ingles","4ESO-3","1","Evaluacion T1","6.71"
"fernando-diaz-jimenez@profesor.juego-02","valeria-ruiz-mora6@alumno.juego-02","Ingles","4ESO-3","2","Evaluacion T2","6.07"
"fernando-diaz-jimenez@profesor.juego-02","valeria-ruiz-mora6@alumno.juego-02","Ingles","4ESO-3","3","Evaluacion T3","4.65"
"patricia-navarro-serrano@profesor.juego-02","valeria-ruiz-mora6@alumno.juego-02","Fisica","4ESO-3","1","Evaluacion T1","3.24"
"patricia-navarro-serrano@profesor.juego-02","valeria-ruiz-mora6@alumno.juego-02","Fisica","4ESO-3","2","Evaluacion T2","8.57"
"patricia-navarro-serrano@profesor.juego-02","valeria-ruiz-mora6@alumno.juego-02","Fisica","4ESO-3","3","Evaluacion T3","7.68"
"andres-suarez-garcia@profesor.juego-02","valeria-ruiz-mora6@alumno.juego-02","Historia","4ESO-3","1","Evaluacion T1","3.84"
"andres-suarez-garcia@profesor.juego-02","valeria-ruiz-mora6@alumno.juego-02","Historia","4ESO-3","2","Evaluacion T2","10.00"
"andres-suarez-garcia@profesor.juego-02","valeria-ruiz-mora6@alumno.juego-02","Historia","4ESO-3","3","Evaluacion T3","9.34"
"pilar-cabrera-gutierrez@profesor.juego-02","valeria-ruiz-mora6@alumno.juego-02","Tecnologia","4ESO-3","1","Evaluacion T1","8.97"
"pilar-cabrera-gutierrez@profesor.juego-02","valeria-ruiz-mora6@alumno.juego-02","Tecnologia","4ESO-3","2","Evaluacion T2","6.75"
"pilar-cabrera-gutierrez@profesor.juego-02","valeria-ruiz-mora6@alumno.juego-02","Tecnologia","4ESO-3","3","Evaluacion T3","9.26"
"antonio-gomez-navarro@profesor.juego-02","oscar-cabrera-torres6@alumno.juego-02","Matematicas","4ESO-4","1","Evaluacion T1","10.00"
"antonio-gomez-navarro@profesor.juego-02","oscar-cabrera-torres6@alumno.juego-02","Matematicas","4ESO-4","2","Evaluacion T2","4.17"
"antonio-gomez-navarro@profesor.juego-02","oscar-cabrera-torres6@alumno.juego-02","Matematicas","4ESO-4","3","Evaluacion T3","8.85"
"maria-jimenez-santos@profesor.juego-02","oscar-cabrera-torres6@alumno.juego-02","Lengua","4ESO-4","1","Evaluacion T1","10.00"
"maria-jimenez-santos@profesor.juego-02","oscar-cabrera-torres6@alumno.juego-02","Lengua","4ESO-4","2","Evaluacion T2","9.42"
"maria-jimenez-santos@profesor.juego-02","oscar-cabrera-torres6@alumno.juego-02","Lengua","4ESO-4","3","Evaluacion T3","8.09"
"jose-blanco-lopez@profesor.juego-02","oscar-cabrera-torres6@alumno.juego-02","Ingles","4ESO-4","1","Evaluacion T1","10.00"
"jose-blanco-lopez@profesor.juego-02","oscar-cabrera-torres6@alumno.juego-02","Ingles","4ESO-4","2","Evaluacion T2","5.46"
"jose-blanco-lopez@profesor.juego-02","oscar-cabrera-torres6@alumno.juego-02","Ingles","4ESO-4","3","Evaluacion T3","5.18"
"carmen-medina-torres@profesor.juego-02","oscar-cabrera-torres6@alumno.juego-02","Fisica","4ESO-4","1","Evaluacion T1","7.64"
"carmen-medina-torres@profesor.juego-02","oscar-cabrera-torres6@alumno.juego-02","Fisica","4ESO-4","2","Evaluacion T2","5.58"
"carmen-medina-torres@profesor.juego-02","oscar-cabrera-torres6@alumno.juego-02","Fisica","4ESO-4","3","Evaluacion T3","10.00"
"manuel-munoz-medina@profesor.juego-02","oscar-cabrera-torres6@alumno.juego-02","Historia","4ESO-4","1","Evaluacion T1","8.33"
"manuel-munoz-medina@profesor.juego-02","oscar-cabrera-torres6@alumno.juego-02","Historia","4ESO-4","2","Evaluacion T2","7.32"
"manuel-munoz-medina@profesor.juego-02","oscar-cabrera-torres6@alumno.juego-02","Historia","4ESO-4","3","Evaluacion T3","8.41"
"ana-lopez-martinez@profesor.juego-02","oscar-cabrera-torres6@alumno.juego-02","Tecnologia","4ESO-4","1","Evaluacion T1","3.32"
"ana-lopez-martinez@profesor.juego-02","oscar-cabrera-torres6@alumno.juego-02","Tecnologia","4ESO-4","2","Evaluacion T2","8.57"
"ana-lopez-martinez@profesor.juego-02","oscar-cabrera-torres6@alumno.juego-02","Tecnologia","4ESO-4","3","Evaluacion T3","9.98"
"francisco-diaz-jimenez@profesor.juego-02","sara-martinez-fuentes6@alumno.juego-02","Matematicas","1BACH-1","1","Evaluacion T1","7.40"
"francisco-diaz-jimenez@profesor.juego-02","sara-martinez-fuentes6@alumno.juego-02","Matematicas","1BACH-1","2","Evaluacion T2","9.86"
"francisco-diaz-jimenez@profesor.juego-02","sara-martinez-fuentes6@alumno.juego-02","Matematicas","1BACH-1","3","Evaluacion T3","9.94"
"laura-navarro-serrano@profesor.juego-02","sara-martinez-fuentes6@alumno.juego-02","Lengua","1BACH-1","1","Evaluacion T1","3.04"
"laura-navarro-serrano@profesor.juego-02","sara-martinez-fuentes6@alumno.juego-02","Lengua","1BACH-1","2","Evaluacion T2","9.54"
"laura-navarro-serrano@profesor.juego-02","sara-martinez-fuentes6@alumno.juego-02","Lengua","1BACH-1","3","Evaluacion T3","6.91"
"david-suarez-garcia@profesor.juego-02","sara-martinez-fuentes6@alumno.juego-02","Ingles","1BACH-1","1","Evaluacion T1","8.33"
"david-suarez-garcia@profesor.juego-02","sara-martinez-fuentes6@alumno.juego-02","Ingles","1BACH-1","2","Evaluacion T2","8.21"
"david-suarez-garcia@profesor.juego-02","sara-martinez-fuentes6@alumno.juego-02","Ingles","1BACH-1","3","Evaluacion T3","8.65"
"elena-cabrera-gutierrez@profesor.juego-02","sara-martinez-fuentes6@alumno.juego-02","Fisica","1BACH-1","1","Evaluacion T1","10.00"
"elena-cabrera-gutierrez@profesor.juego-02","sara-martinez-fuentes6@alumno.juego-02","Fisica","1BACH-1","2","Evaluacion T2","3.12"
"elena-cabrera-gutierrez@profesor.juego-02","sara-martinez-fuentes6@alumno.juego-02","Fisica","1BACH-1","3","Evaluacion T3","7.28"
"pedro-delgado-herrera@profesor.juego-02","sara-martinez-fuentes6@alumno.juego-02","Historia","1BACH-1","1","Evaluacion T1","7.20"
"pedro-delgado-herrera@profesor.juego-02","sara-martinez-fuentes6@alumno.juego-02","Historia","1BACH-1","2","Evaluacion T2","6.39"
"pedro-delgado-herrera@profesor.juego-02","sara-martinez-fuentes6@alumno.juego-02","Historia","1BACH-1","3","Evaluacion T3","9.94"
"isabel-perez-cruz@profesor.juego-02","sara-martinez-fuentes6@alumno.juego-02","Tecnologia","1BACH-1","1","Evaluacion T1","5.58"
"isabel-perez-cruz@profesor.juego-02","sara-martinez-fuentes6@alumno.juego-02","Tecnologia","1BACH-1","2","Evaluacion T2","6.87"
"isabel-perez-cruz@profesor.juego-02","sara-martinez-fuentes6@alumno.juego-02","Tecnologia","1BACH-1","3","Evaluacion T3","7.56"
"javier-alonso-alvarez@profesor.juego-02","alejandro-alvarez-diaz6@alumno.juego-02","Matematicas","1BACH-2","1","Evaluacion T1","9.46"
"javier-alonso-alvarez@profesor.juego-02","alejandro-alvarez-diaz6@alumno.juego-02","Matematicas","1BACH-2","2","Evaluacion T2","6.59"
"javier-alonso-alvarez@profesor.juego-02","alejandro-alvarez-diaz6@alumno.juego-02","Matematicas","1BACH-2","3","Evaluacion T3","10.00"
"lucia-moreno-vargas@profesor.juego-02","alejandro-alvarez-diaz6@alumno.juego-02","Lengua","1BACH-2","1","Evaluacion T1","3.16"
"lucia-moreno-vargas@profesor.juego-02","alejandro-alvarez-diaz6@alumno.juego-02","Lengua","1BACH-2","2","Evaluacion T2","7.88"
"lucia-moreno-vargas@profesor.juego-02","alejandro-alvarez-diaz6@alumno.juego-02","Lengua","1BACH-2","3","Evaluacion T3","4.97"
"miguel-vargas-mora@profesor.juego-02","alejandro-alvarez-diaz6@alumno.juego-02","Ingles","1BACH-2","1","Evaluacion T1","6.27"
"miguel-vargas-mora@profesor.juego-02","alejandro-alvarez-diaz6@alumno.juego-02","Ingles","1BACH-2","2","Evaluacion T2","8.65"
"miguel-vargas-mora@profesor.juego-02","alejandro-alvarez-diaz6@alumno.juego-02","Ingles","1BACH-2","3","Evaluacion T3","7.48"
"rosa-fuentes-alonso@profesor.juego-02","alejandro-alvarez-diaz6@alumno.juego-02","Fisica","1BACH-2","1","Evaluacion T1","8.85"
"rosa-fuentes-alonso@profesor.juego-02","alejandro-alvarez-diaz6@alumno.juego-02","Fisica","1BACH-2","2","Evaluacion T2","5.62"
"rosa-fuentes-alonso@profesor.juego-02","alejandro-alvarez-diaz6@alumno.juego-02","Fisica","1BACH-2","3","Evaluacion T3","8.05"
"carlos-cruz-ramos@profesor.juego-02","alejandro-alvarez-diaz6@alumno.juego-02","Historia","1BACH-2","1","Evaluacion T1","7.60"
"carlos-cruz-ramos@profesor.juego-02","alejandro-alvarez-diaz6@alumno.juego-02","Historia","1BACH-2","2","Evaluacion T2","10.00"
"carlos-cruz-ramos@profesor.juego-02","alejandro-alvarez-diaz6@alumno.juego-02","Historia","1BACH-2","3","Evaluacion T3","9.30"
"marta-rodriguez-delgado@profesor.juego-02","alejandro-alvarez-diaz6@alumno.juego-02","Tecnologia","1BACH-2","1","Evaluacion T1","7.24"
"marta-rodriguez-delgado@profesor.juego-02","alejandro-alvarez-diaz6@alumno.juego-02","Tecnologia","1BACH-2","2","Evaluacion T2","9.02"
