"estudianteCorreo","asignaturaNombre","cursoNombre"
"oscar-cabrera-torres5@alumno.juego-02","Fisica","2ESO-2"
"oscar-cabrera-torres5@alumno.juego-02","Historia","2ESO-2"
"oscar-cabrera-torres5@alumno.juego-02","Tecnologia","2ESO-2"
"sara-martinez-fuentes5@alumno.juego-02","Matematicas","2ESO-3"
"sara-martinez-fuentes5@alumno.juego-02","Lengua","2ESO-3"
"sara-martinez-fuentes5@alumno.juego-02","Ingles","2ESO-3"
"sara-martinez-fuentes5@alumno.juego-02","Fisica","2ESO-3"
"sara-martinez-fuentes5@alumno.juego-02","Historia","2ESO-3"
"sara-martinez-fuentes5@alumno.juego-02","Tecnologia","2ESO-3"
"alejandro-alvarez-diaz5@alumno.juego-02","Matematicas","2ESO-4"
"alejandro-alvarez-diaz5@alumno.juego-02","Lengua","2ESO-4"
"alejandro-alvarez-diaz5@alumno.juego-02","Ingles","2ESO-4"
"alejandro-alvarez-diaz5@alumno.juego-02","Fisica","2ESO-4"
"alejandro-alvarez-diaz5@alumno.juego-02","Historia","2ESO-4"
"alejandro-alvarez-diaz5@alumno.juego-02","Tecnologia","2ESO-4"
"emma-suarez-herrera5@alumno.juego-02","Matematicas","3ESO-1"
"emma-suarez-herrera5@alumno.juego-02","Lengua","3ESO-1"
"emma-suarez-herrera5@alumno.juego-02","Ingles","3ESO-1"
"emma-suarez-herrera5@alumno.juego-02","Fisica","3ESO-1"
"emma-suarez-herrera5@alumno.juego-02","Historia","3ESO-1"
"emma-suarez-herrera5@alumno.juego-02","Tecnologia","3ESO-1"
"martin-vazquez-sanchez5@alumno.juego-02","Matematicas","3ESO-2"
"martin-vazquez-sanchez5@alumno.juego-02","Lengua","3ESO-2"
"martin-vazquez-sanchez5@alumno.juego-02","Ingles","3ESO-2"
"martin-vazquez-sanchez5@alumno.juego-02","Fisica","3ESO-2"
"martin-vazquez-sanchez5@alumno.juego-02","Historia","3ESO-2"
"martin-vazquez-sanchez5@alumno.juego-02","Tecnologia","3ESO-2"
"claudia-gonzalez-molina5@alumno.juego-02","Matematicas","3ESO-3"
"claudia-gonzalez-molina5@alumno.juego-02","Lengua","3ESO-3"
"claudia-gonzalez-molina5@alumno.juego-02","Ingles","3ESO-3"
"claudia-gonzalez-molina5@alumno.juego-02","Fisica","3ESO-3"
"claudia-gonzalez-molina5@alumno.juego-02","Historia","3ESO-3"
"claudia-gonzalez-molina5@alumno.juego-02","Tecnologia","3ESO-3"
"sergio-navarro-delgado5@alumno.juego-02","Matematicas","3ESO-4"
"sergio-navarro-delgado5@alumno.juego-02","Lengua","3ESO-4"
"sergio-navarro-delgado5@alumno.juego-02","Ingles","3ESO-4"
"sergio-navarro-delgado5@alumno.juego-02","Fisica","3ESO-4"
"sergio-navarro-delgado5@alumno.juego-02","Historia","3ESO-4"
"sergio-navarro-delgado5@alumno.juego-02","Tecnologia","3ESO-4"
"noa-serrano-jimenez5@alumno.juego-02","Matematicas","4ESO-1"
"noa-serrano-jimenez5@alumno.juego-02","Lengua","4ESO-1"
"noa-serrano-jimenez5@alumno.juego-02","Ingles","4ESO-1"
"noa-serrano-jimenez5@alumno.juego-02","Fisica","4ESO-1"
"noa-serrano-jimenez5@alumno.juego-02","Historia","4ESO-1"
"noa-serrano-jimenez5@alumno.juego-02","Tecnologia","4ESO-1"
"diego-mora-flores5@alumno.juego-02","Matematicas","4ESO-2"
"diego-mora-flores5@alumno.juego-02","Lengua","4ESO-2"
"diego-mora-flores5@alumno.juego-02","Ingles","4ESO-2"
"diego-mora-flores5@alumno.juego-02","Fisica","4ESO-2"
"diego-mora-flores5@alumno.juego-02","Historia","4ESO-2"
"diego-mora-flores5@alumno.juego-02","Tecnologia","4ESO-2"
"alba-diaz-fernandez5@alumno.juego-02","Matematicas","4ESO-3"
"alba-diaz-fernandez5@alumno.juego-02","Lengua","4ESO-3"
"alba-diaz-fernandez5@alumno.juego-02","Ingles","4ESO-3"
"alba-diaz-fernandez5@alumno.juego-02","Fisica","4ESO-3"
"alba-diaz-fernandez5@alumno.juego-02","Historia","4ESO-3"
"alba-diaz-fernandez5@alumno.juego-02","Tecnologia","4ESO-3"
"ivan-molina-vargas5@alumno.juego-02","Matematicas","4ESO-4"
"ivan-molina-vargas5@alumno.juego-02","Lengua","4ESO-4"
"ivan-molina-vargas5@alumno.juego-02","Ingles","4ESO-4"
"ivan-molina-vargas5@alumno.juego-02","Fisica","4ESO-4"
"ivan-molina-vargas5@alumno.juego-02","Historia","4ESO-4"
"ivan-molina-vargas5@alumno.juego-02","Tecnologia","4ESO-4"
"irene-flores-lopez5@alumno.juego-02","Matematicas","1BACH-1"
"irene-flores-lopez5@alumno.juego-02","Lengua","1BACH-1"
"irene-flores-lopez5@alumno.juego-02","Ingles","1BACH-1"
"irene-flores-lopez5@alumno.juego-02","Fisica","1BACH-1"
"irene-flores-lopez5@alumno.juego-02","Historia","1BACH-1"
"irene-flores-lopez5@alumno.juego-02","Tecnologia","1BACH-1"
"rafael-lopez-ruiz5@alumno.juego-02","Matematicas","1BACH-2"
"rafael-lopez-ruiz5@alumno.juego-02","Lengua","1BACH-2"
"rafael-lopez-ruiz5@alumno.juego-02","Ingles","1BACH-2"
"rafael-lopez-ruiz5@alumno.juego-02","Fisica","1BACH-2"
"rafael-lopez-ruiz5@alumno.juego-02","Historia","1BACH-2"
"rafael-lopez-ruiz5@alumno.juego-02","Tecnologia","1BACH-2"
"leire-gutierrez-reyes5@alumno.juego-02","Matematicas","1BACH-3"
"leire-gutierrez-reyes5@alumno.juego-02","Lengua","1BACH-3"
"leire-gutierrez-reyes5@alumno.juego-02","Ingles","1BACH-3"
"leire-gutierrez-reyes5@alumno.juego-02","Fisica","1BACH-3"
"leire-gutierrez-reyes5@alumno.juego-02","Historia","1BACH-3"
"leire-gutierrez-reyes5@alumno.juego-02","Tecnologia","1BACH-3"
"ruben-ramos-gutierrez5@alumno.juego-02","Matematicas","2BACH-1"
"ruben-ramos-gutierrez5@alumno.juego-02","Lengua","2BACH-1"
"ruben-ramos-gutierrez5@alumno.juego-02","Ingles","2BACH-1"
"ruben-ramos-gutierrez5@alumno.juego-02","Fisica","2BACH-1"
"ruben-ramos-gutierrez5@alumno.juego-02","Historia","2BACH-1"
"ruben-ramos-gutierrez5@alumno.juego-02","Tecnologia","2BACH-1"
"marina-munoz-cabrera5@alumno.juego-02","Matematicas","2BACH-2"
"marina-munoz-cabrera5@alumno.juego-02","Lengua","2BACH-2"
"marina-munoz-cabrera5@alumno.juego-02","Ingles","2BACH-2"
"marina-munoz-cabrera5@alumno.juego-02","Fisica","2BACH-2"
"marina-munoz-cabrera5@alumno.juego-02","Historia","2BACH-2"
"marina-munoz-cabrera5@alumno.juego-02","Tecnologia","2BACH-2"
"gonzalo-rodriguez-gomez5@alumno.juego-02","Matematicas","2BACH-3"
"gonzalo-rodriguez-gomez5@alumno.juego-02","Lengua","2BACH-3"
"gonzalo-rodriguez-gomez5@alumno.juego-02","Ingles","2BACH-3"
"gonzalo-rodriguez-gomez5@alumno.juego-02","Fisica","2BACH-3"
"gonzalo-rodriguez-gomez5@alumno.juego-02","Historia","2BACH-3"
"gonzalo-rodriguez-gomez5@alumno.juego-02","Tecnologia","2BACH-3"
"carla-dominguez-ramos5@alumno.juego-02","Matematicas","1ESO-1"
"carla-dominguez-ramos5@alumno.juego-02","Lengua","1ESO-1"
"carla-dominguez-ramos5@alumno.juego-02","Ingles","1ESO-1"
"carla-dominguez-ramos5@alumno.juego-02","Fisica","1ESO-1"
"carla-dominguez-ramos5@alumno.juego-02","Historia","1ESO-1"
"carla-dominguez-ramos5@alumno.juego-02","Tecnologia","1ESO-1"
"raul-medina-martinez5@alumno.juego-02","Matematicas","1ESO-2"
"raul-medina-martinez5@alumno.juego-02","Lengua","1ESO-2"
"raul-medina-martinez5@alumno.juego-02","Ingles","1ESO-2"
"raul-medina-martinez5@alumno.juego-02","Fisica","1ESO-2"
"raul-medina-martinez5@alumno.juego-02","Historia","1ESO-2"
"raul-medina-martinez5@alumno.juego-02","Tecnologia","1ESO-2"
"ines-cruz-moreno5@alumno.juego-02","Matematicas","1ESO-3"
"ines-cruz-moreno5@alumno.juego-02","Lengua","1ESO-3"
"ines-cruz-moreno5@alumno.juego-02","Ingles","1ESO-3"
"ines-cruz-moreno5@alumno.juego-02","Fisica","1ESO-3"
"ines-cruz-moreno5@alumno.juego-02","Historia","1ESO-3"
"ines-cruz-moreno5@alumno.juego-02","Tecnologia","1ESO-3"
"alberto-romero-munoz5@alumno.juego-02","Matematicas","1ESO-4"
"alberto-romero-munoz5@alumno.juego-02","Lengua","1ESO-4"
"alberto-romero-munoz5@alumno.juego-02","Ingles","1ESO-4"
"alberto-romero-munoz5@alumno.juego-02","Fisica","1ESO-4"
"alberto-romero-munoz5@alumno.juego-02","Historia","1ESO-4"
"alberto-romero-munoz5@alumno.juego-02","Tecnologia","1ESO-4"
"sofia-blanco-alvarez5@alumno.juego-02","Matematicas","2ESO-1"
"sofia-blanco-alvarez5@alumno.juego-02","Lengua","2ESO-1"
"sofia-blanco-alvarez5@alumno.juego-02","Ingles","2ESO-1"
"sofia-blanco-alvarez5@alumno.juego-02","Fisica","2ESO-1"
"sofia-blanco-alvarez5@alumno.juego-02","Historia","2ESO-1"
"sofia-blanco-alvarez5@alumno.juego-02","Tecnologia","2ESO-1"
"daniel-fuentes-santos5@alumno.juego-02","Matematicas","2ESO-2"
"daniel-fuentes-santos5@alumno.juego-02","Lengua","2ESO-2"
"daniel-fuentes-santos5@alumno.juego-02","Ingles","2ESO-2"
"daniel-fuentes-santos5@alumno.juego-02","Fisica","2ESO-2"
"daniel-fuentes-santos5@alumno.juego-02","Historia","2ESO-2"
"daniel-fuentes-santos5@alumno.juego-02","Tecnologia","2ESO-2"
"paula-sanchez-rodriguez5@alumno.juego-02","Matematicas","2ESO-3"
"paula-sanchez-rodriguez5@alumno.juego-02","Lengua","2ESO-3"
"paula-sanchez-rodriguez5@alumno.juego-02","Ingles","2ESO-3"
"paula-sanchez-rodriguez5@alumno.juego-02","Fisica","2ESO-3"
"paula-sanchez-rodriguez5@alumno.juego-02","Historia","2ESO-3"
"paula-sanchez-rodriguez5@alumno.juego-02","Tecnologia","2ESO-3"
"adrian-jimenez-suarez5@alumno.juego-02","Matematicas","2ESO-4"
"adrian-jimenez-suarez5@alumno.juego-02","Lengua","2ESO-4"
"adrian-jimenez-suarez5@alumno.juego-02","Ingles","2ESO-4"
"adrian-jimenez-suarez5@alumno.juego-02","Fisica","2ESO-4"
"adrian-jimenez-suarez5@alumno.juego-02","Historia","2ESO-4"
"adrian-jimenez-suarez5@alumno.juego-02","Tecnologia","2ESO-4"
"lucia-vargas-garcia5@alumno.juego-02","Matematicas","3ESO-1"
"lucia-vargas-garcia5@alumno.juego-02","Lengua","3ESO-1"
"lucia-vargas-garcia5@alumno.juego-02","Ingles","3ESO-1"
"lucia-vargas-garcia5@alumno.juego-02","Fisica","3ESO-1"
"lucia-vargas-garcia5@alumno.juego-02","Historia","3ESO-1"
"lucia-vargas-garcia5@alumno.juego-02","Tecnologia","3ESO-1"
"hugo-reyes-dominguez5@alumno.juego-02","Matematicas","3ESO-2"
"hugo-reyes-dominguez5@alumno.juego-02","Lengua","3ESO-2"
"hugo-reyes-dominguez5@alumno.juego-02","Ingles","3ESO-2"
"hugo-reyes-dominguez5@alumno.juego-02","Fisica","3ESO-2"
"hugo-reyes-dominguez5@alumno.juego-02","Historia","3ESO-2"
"hugo-reyes-dominguez5@alumno.juego-02","Tecnologia","3ESO-2"
"mia-gomez-vazquez5@alumno.juego-02","Matematicas","3ESO-3"
"mia-gomez-vazquez5@alumno.juego-02","Lengua","3ESO-3"
"mia-gomez-vazquez5@alumno.juego-02","Ingles","3ESO-3"
"mia-gomez-vazquez5@alumno.juego-02","Fisica","3ESO-3"
"mia-gomez-vazquez5@alumno.juego-02","Historia","3ESO-3"
"mia-gomez-vazquez5@alumno.juego-02","Tecnologia","3ESO-3"
"marcos-moreno-alonso5@alumno.juego-02","Matematicas","3ESO-4"
"marcos-moreno-alonso5@alumno.juego-02","Lengua","3ESO-4"
"marcos-moreno-alonso5@alumno.juego-02","Ingles","3ESO-4"
"marcos-moreno-alonso5@alumno.juego-02","Fisica","3ESO-4"
"marcos-moreno-alonso5@alumno.juego-02","Historia","3ESO-4"
"marcos-moreno-alonso5@alumno.juego-02","Tecnologia","3ESO-4"
"valeria-santos-medina5@alumno.juego-02","Matematicas","4ESO-1"
"valeria-santos-medina5@alumno.juego-02","Lengua","4ESO-1"
"valeria-santos-medina5@alumno.juego-02","Ingles","4ESO-1"
"valeria-santos-medina5@alumno.juego-02","Fisica","4ESO-1"
"valeria-santos-medina5@alumno.juego-02","Historia","4ESO-1"
"valeria-santos-medina5@alumno.juego-02","Tecnologia","4ESO-1"
"oscar-garcia-gonzalez5@alumno.juego-02","Matematicas","4ESO-2"
"oscar-garcia-gonzalez5@alumno.juego-02","Lengua","4ESO-2"
"oscar-garcia-gonzalez5@alumno.juego-02","Ingles","4ESO-2"
"oscar-garcia-gonzalez5@alumno.juego-02","Fisica","4ESO-2"
"oscar-garcia-gonzalez5@alumno.juego-02","Historia","4ESO-2"
"oscar-garcia-gonzalez5@alumno.juego-02","Tecnologia","4ESO-2"
"sara-alonso-castro5@alumno.juego-02","Matematicas","4ESO-3"
"sara-alonso-castro5@alumno.juego-02","Lengua","4ESO-3"
"sara-alonso-castro5@alumno.juego-02","Ingles","4ESO-3"
"sara-alonso-castro5@alumno.juego-02","Fisica","4ESO-3"
"sara-alonso-castro5@alumno.juego-02","Historia","4ESO-3"
"sara-alonso-castro5@alumno.juego-02","Tecnologia","4ESO-3"
"alejandro-castro-cruz5@alumno.juego-02","Matematicas","4ESO-4"
"alejandro-castro-cruz5@alumno.juego-02","Lengua","4ESO-4"
"alejandro-castro-cruz5@alumno.juego-02","Ingles","4ESO-4"
"alejandro-castro-cruz5@alumno.juego-02","Fisica","4ESO-4"
"alejandro-castro-cruz5@alumno.juego-02","Historia","4ESO-4"
"alejandro-castro-cruz5@alumno.juego-02","Tecnologia","4ESO-4"
"emma-ortega-navarro5@alumno.juego-02","Matematicas","1BACH-1"
"emma-ortega-navarro5@alumno.juego-02","Lengua","1BACH-1"
"emma-ortega-navarro5@alumno.juego-02","Ingles","1BACH-1"
"emma-ortega-navarro5@alumno.juego-02","Fisica","1BACH-1"
"emma-ortega-navarro5@alumno.juego-02","Historia","1BACH-1"
"emma-ortega-navarro5@alumno.juego-02","Tecnologia","1BACH-1"
"martin-perez-ortega5@alumno.juego-02","Matematicas","1BACH-2"
"martin-perez-ortega5@alumno.juego-02","Lengua","1BACH-2"
"martin-perez-ortega5@alumno.juego-02","Ingles","1BACH-2"
"martin-perez-ortega5@alumno.juego-02","Fisica","1BACH-2"
"martin-perez-ortega5@alumno.juego-02","Historia","1BACH-2"
"martin-perez-ortega5@alumno.juego-02","Tecnologia","1BACH-2"
"claudia-torres-romero5@alumno.juego-02","Matematicas","1BACH-3"
"claudia-torres-romero5@alumno.juego-02","Lengua","1BACH-3"
"claudia-torres-romero5@alumno.juego-02","Ingles","1BACH-3"
"claudia-torres-romero5@alumno.juego-02","Fisica","1BACH-3"
"claudia-torres-romero5@alumno.juego-02","Historia","1BACH-3"
"claudia-torres-romero5@alumno.juego-02","Tecnologia","1BACH-3"
"sergio-herrera-serrano5@alumno.juego-02","Matematicas","2BACH-1"
"sergio-herrera-serrano5@alumno.juego-02","Lengua","2BACH-1"
"sergio-herrera-serrano5@alumno.juego-02","Ingles","2BACH-1"
"sergio-herrera-serrano5@alumno.juego-02","Fisica","2BACH-1"
"sergio-herrera-serrano5@alumno.juego-02","Historia","2BACH-1"
"sergio-herrera-serrano5@alumno.juego-02","Tecnologia","2BACH-1"
"noa-delgado-perez5@alumno.juego-02","Matematicas","2BACH-2"
"noa-delgado-perez5@alumno.juego-02","Lengua","2BACH-2"
"noa-delgado-perez5@alumno.juego-02","Ingles","2BACH-2"
"noa-delgado-perez5@alumno.juego-02","Fisica","2BACH-2"
"noa-delgado-perez5@alumno.juego-02","Historia","2BACH-2"
"noa-delgado-perez5@alumno.juego-02","Tecnologia","2BACH-2"
"diego-fernandez-blanco5@alumno.juego-02","Matematicas","2BACH-3"
"diego-fernandez-blanco5@alumno.juego-02","Lengua","2BACH-3"
"diego-fernandez-blanco5@alumno.juego-02","Ingles","2BACH-3"
"diego-fernandez-blanco5@alumno.juego-02","Fisica","2BACH-3"
"diego-fernandez-blanco5@alumno.juego-02","Historia","2BACH-3"
"diego-fernandez-blanco5@alumno.juego-02","Tecnologia","2BACH-3"
"alba-ruiz-mora5@alumno.juego-02","Matematicas","1ESO-1"
"alba-ruiz-mora5@alumno.juego-02","Lengua","1ESO-1"
"alba-ruiz-mora5@alumno.juego-02","Ingles","1ESO-1"
"alba-ruiz-mora5@alumno.juego-02","Fisica","1ESO-1"
"alba-ruiz-mora5@alumno.juego-02","Historia","1ESO-1"
"alba-ruiz-mora5@alumno.juego-02","Tecnologia","1ESO-1"
"ivan-cabrera-torres5@alumno.juego-02","Matematicas","1ESO-2"
"ivan-cabrera-torres5@alumno.juego-02","Lengua","1ESO-2"
"ivan-cabrera-torres5@alumno.juego-02","Ingles","1ESO-2"
"ivan-cabrera-torres5@alumno.juego-02","Fisica","1ESO-2"
"ivan-cabrera-torres5@alumno.juego-02","Historia","1ESO-2"
"ivan-cabrera-torres5@alumno.juego-02","Tecnologia","1ESO-2"
"irene-martinez-fuentes5@alumno.juego-02","Matematicas","1ESO-3"
"irene-martinez-fuentes5@alumno.juego-02","Lengua","1ESO-3"
"irene-martinez-fuentes5@alumno.juego-02","Ingles","1ESO-3"
"irene-martinez-fuentes5@alumno.juego-02","Fisica","1ESO-3"
"irene-martinez-fuentes5@alumno.juego-02","Historia","1ESO-3"
"irene-martinez-fuentes5@alumno.juego-02","Tecnologia","1ESO-3"
"rafael-alvarez-diaz5@alumno.juego-02","Matematicas","1ESO-4"
"rafael-alvarez-diaz5@alumno.juego-02","Lengua","1ESO-4"
"rafael-alvarez-diaz5@alumno.juego-02","Ingles","1ESO-4"
"rafael-alvarez-diaz5@alumno.juego-02","Fisica","1ESO-4"
"rafael-alvarez-diaz5@alumno.juego-02","Historia","1ESO-4"
"rafael-alvarez-diaz5@alumno.juego-02","Tecnologia","1ESO-4"
"leire-suarez-herrera5@alumno.juego-02","Matematicas","2ESO-1"
"leire-suarez-herrera5@alumno.juego-02","Lengua","2ESO-1"
"leire-suarez-herrera5@alumno.juego-02","Ingles","2ESO-1"
"leire-suarez-herrera5@alumno.juego-02","Fisica","2ESO-1"
"leire-suarez-herrera5@alumno.juego-02","Historia","2ESO-1"
"leire-suarez-herrera5@alumno.juego-02","Tecnologia","2ESO-1"
"ruben-vazquez-sanchez5@alumno.juego-02","Matematicas","2ESO-2"
"ruben-vazquez-sanchez5@alumno.juego-02","Lengua","2ESO-2"
"ruben-vazquez-sanchez5@alumno.juego-02","Ingles","2ESO-2"
"ruben-vazquez-sanchez5@alumno.juego-02","Fisica","2ESO-2"
"ruben-vazquez-sanchez5@alumno.juego-02","Historia","2ESO-2"
"ruben-vazquez-sanchez5@alumno.juego-02","Tecnologia","2ESO-2"
"marina-gonzalez-molina5@alumno.juego-02","Matematicas","2ESO-3"
"marina-gonzalez-molina5@alumno.juego-02","Lengua","2ESO-3"
"marina-gonzalez-molina5@alumno.juego-02","Ingles","2ESO-3"
"marina-gonzalez-molina5@alumno.juego-02","Fisica","2ESO-3"
"marina-gonzalez-molina5@alumno.juego-02","Historia","2ESO-3"
"marina-gonzalez-molina5@alumno.juego-02","Tecnologia","2ESO-3"
"gonzalo-navarro-delgado5@alumno.juego-02","Matematicas","2ESO-4"
"gonzalo-navarro-delgado5@alumno.juego-02","Lengua","2ESO-4"
"gonzalo-navarro-delgado5@alumno.juego-02","Ingles","2ESO-4"
"gonzalo-navarro-delgado5@alumno.juego-02","Fisica","2ESO-4"
"gonzalo-navarro-delgado5@alumno.juego-02","Historia","2ESO-4"
"gonzalo-navarro-delgado5@alumno.juego-02","Tecnologia","2ESO-4"
"carla-serrano-jimenez5@alumno.juego-02","Matematicas","3ESO-1"
"carla-serrano-jimenez5@alumno.juego-02","Lengua","3ESO-1"
"carla-serrano-jimenez5@alumno.juego-02","Ingles","3ESO-1"
"carla-serrano-jimenez5@alumno.juego-02","Fisica","3ESO-1"
"carla-serrano-jimenez5@alumno.juego-02","Historia","3ESO-1"
"carla-serrano-jimenez5@alumno.juego-02","Tecnologia","3ESO-1"
"raul-mora-flores5@alumno.juego-02","Matematicas","3ESO-2"
"raul-mora-flores5@alumno.juego-02","Lengua","3ESO-2"
"raul-mora-flores5@alumno.juego-02","Ingles","3ESO-2"
"raul-mora-flores5@alumno.juego-02","Fisica","3ESO-2"
"raul-mora-flores5@alumno.juego-02","Historia","3ESO-2"
"raul-mora-flores5@alumno.juego-02","Tecnologia","3ESO-2"
"ines-diaz-fernandez5@alumno.juego-02","Matematicas","3ESO-3"
"ines-diaz-fernandez5@alumno.juego-02","Lengua","3ESO-3"
"ines-diaz-fernandez5@alumno.juego-02","Ingles","3ESO-3"
"ines-diaz-fernandez5@alumno.juego-02","Fisica","3ESO-3"
"ines-diaz-fernandez5@alumno.juego-02","Historia","3ESO-3"
"ines-diaz-fernandez5@alumno.juego-02","Tecnologia","3ESO-3"
"alberto-molina-vargas5@alumno.juego-02","Matematicas","3ESO-4"
"alberto-molina-vargas5@alumno.juego-02","Lengua","3ESO-4"
"alberto-molina-vargas5@alumno.juego-02","Ingles","3ESO-4"
"alberto-molina-vargas5@alumno.juego-02","Fisica","3ESO-4"
"alberto-molina-vargas5@alumno.juego-02","Historia","3ESO-4"
"alberto-molina-vargas5@alumno.juego-02","Tecnologia","3ESO-4"
"sofia-flores-lopez5@alumno.juego-02","Matematicas","4ESO-1"
"sofia-flores-lopez5@alumno.juego-02","Lengua","4ESO-1"
"sofia-flores-lopez5@alumno.juego-02","Ingles","4ESO-1"
"sofia-flores-lopez5@alumno.juego-02","Fisica","4ESO-1"
"sofia-flores-lopez5@alumno.juego-02","Historia","4ESO-1"
"sofia-flores-lopez5@alumno.juego-02","Tecnologia","4ESO-1"
"daniel-lopez-ruiz5@alumno.juego-02","Matematicas","4ESO-2"
"daniel-lopez-ruiz5@alumno.juego-02","Lengua","4ESO-2"
"daniel-lopez-ruiz5@alumno.juego-02","Ingles","4ESO-2"
"daniel-lopez-ruiz5@alumno.juego-02","Fisica","4ESO-2"
"daniel-lopez-ruiz5@alumno.juego-02","Historia","4ESO-2"
"daniel-lopez-ruiz5@alumno.juego-02","Tecnologia","4ESO-2"
"paula-gutierrez-reyes5@alumno.juego-02","Matematicas","4ESO-3"
"paula-gutierrez-reyes5@alumno.juego-02","Lengua","4ESO-3"
"paula-gutierrez-reyes5@alumno.juego-02","Ingles","4ESO-3"
"paula-gutierrez-reyes5@alumno.juego-02","Fisica","4ESO-3"
"paula-gutierrez-reyes5@alumno.juego-02","Historia","4ESO-3"
"paula-gutierrez-reyes5@alumno.juego-02","Tecnologia","4ESO-3"
"adrian-ramos-gutierrez5@alumno.juego-02","Matematicas","4ESO-4"
"adrian-ramos-gutierrez5@alumno.juego-02","Lengua","4ESO-4"
"adrian-ramos-gutierrez5@alumno.juego-02","Ingles","4ESO-4"
"adrian-ramos-gutierrez5@alumno.juego-02","Fisica","4ESO-4"
"adrian-ramos-gutierrez5@alumno.juego-02","Historia","4ESO-4"
"adrian-ramos-gutierrez5@alumno.juego-02","Tecnologia","4ESO-4"
"lucia-munoz-cabrera5@alumno.juego-02","Matematicas","1BACH-1"
"lucia-munoz-cabrera5@alumno.juego-02","Lengua","1BACH-1"
"lucia-munoz-cabrera5@alumno.juego-02","Ingles","1BACH-1"
"lucia-munoz-cabrera5@alumno.juego-02","Fisica","1BACH-1"
"lucia-munoz-cabrera5@alumno.juego-02","Historia","1BACH-1"
"lucia-munoz-cabrera5@alumno.juego-02","Tecnologia","1BACH-1"
"hugo-rodriguez-gomez5@alumno.juego-02","Matematicas","1BACH-2"
"hugo-rodriguez-gomez5@alumno.juego-02","Lengua","1BACH-2"
"hugo-rodriguez-gomez5@alumno.juego-02","Ingles","1BACH-2"
"hugo-rodriguez-gomez5@alumno.juego-02","Fisica","1BACH-2"
"hugo-rodriguez-gomez5@alumno.juego-02","Historia","1BACH-2"
"hugo-rodriguez-gomez5@alumno.juego-02","Tecnologia","1BACH-2"
"mia-dominguez-ramos5@alumno.juego-02","Matematicas","1BACH-3"
"mia-dominguez-ramos5@alumno.juego-02","Lengua","1BACH-3"
"mia-dominguez-ramos5@alumno.juego-02","Ingles","1BACH-3"
"mia-dominguez-ramos5@alumno.juego-02","Fisica","1BACH-3"
"mia-dominguez-ramos5@alumno.juego-02","Historia","1BACH-3"
"mia-dominguez-ramos5@alumno.juego-02","Tecnologia","1BACH-3"
"marcos-medina-martinez5@alumno.juego-02","Matematicas","2BACH-1"
"marcos-medina-martinez5@alumno.juego-02","Lengua","2BACH-1"
"marcos-medina-martinez5@alumno.juego-02","Ingles","2BACH-1"
"marcos-medina-martinez5@alumno.juego-02","Fisica","2BACH-1"
"marcos-medina-martinez5@alumno.juego-02","Historia","2BACH-1"
"marcos-medina-martinez5@alumno.juego-02","Tecnologia","2BACH-1"
"valeria-cruz-moreno5@alumno.juego-02","Matematicas","2BACH-2"
"valeria-cruz-moreno5@alumno.juego-02","Lengua","2BACH-2"
"valeria-cruz-moreno5@alumno.juego-02","Ingles","2BACH-2"
"valeria-cruz-moreno5@alumno.juego-02","Fisica","2BACH-2"
"valeria-cruz-moreno5@alumno.juego-02","Historia","2BACH-2"
"valeria-cruz-moreno5@alumno.juego-02","Tecnologia","2BACH-2"
"oscar-romero-munoz5@alumno.juego-02","Matematicas","2BACH-3"
"oscar-romero-munoz5@alumno.juego-02","Lengua","2BACH-3"
"oscar-romero-munoz5@alumno.juego-02","Ingles","2BACH-3"
"oscar-romero-munoz5@alumno.juego-02","Fisica","2BACH-3"
"oscar-romero-munoz5@alumno.juego-02","Historia","2BACH-3"
"oscar-romero-munoz5@alumno.juego-02","Tecnologia","2BACH-3"
"sara-blanco-alvarez5@alumno.juego-02","Matematicas","1ESO-1"
"sara-blanco-alvarez5@alumno.juego-02","Lengua","1ESO-1"
"sara-blanco-alvarez5@alumno.juego-02","Ingles","1ESO-1"
"sara-blanco-alvarez5@alumno.juego-02","Fisica","1ESO-1"
"sara-blanco-alvarez5@alumno.juego-02","Historia","1ESO-1"
"sara-blanco-alvarez5@alumno.juego-02","Tecnologia","1ESO-1"
"alejandro-fuentes-santos5@alumno.juego-02","Matematicas","1ESO-2"
"alejandro-fuentes-santos5@alumno.juego-02","Lengua","1ESO-2"
"alejandro-fuentes-santos5@alumno.juego-02","Ingles","1ESO-2"
"alejandro-fuentes-santos5@alumno.juego-02","Fisica","1ESO-2"
"alejandro-fuentes-santos5@alumno.juego-02","Historia","1ESO-2"
"alejandro-fuentes-santos5@alumno.juego-02","Tecnologia","1ESO-2"
"emma-sanchez-rodriguez5@alumno.juego-02","Matematicas","1ESO-3"
"emma-sanchez-rodriguez5@alumno.juego-02","Lengua","1ESO-3"
"emma-sanchez-rodriguez5@alumno.juego-02","Ingles","1ESO-3"
"emma-sanchez-rodriguez5@alumno.juego-02","Fisica","1ESO-3"
"emma-sanchez-rodriguez5@alumno.juego-02","Historia","1ESO-3"
"emma-sanchez-rodriguez5@alumno.juego-02","Tecnologia","1ESO-3"
"martin-jimenez-suarez5@alumno.juego-02","Matematicas","1ESO-4"
"martin-jimenez-suarez5@alumno.juego-02","Lengua","1ESO-4"
"martin-jimenez-suarez5@alumno.juego-02","Ingles","1ESO-4"
